neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
exc_5PET,864691135884866160,excitatory,5PET,33,5,881.0,7962.80612854243,0.01469395871143081,99821.86053101951,2,0,2,0.0
exc_5PET,864691135884866160,excitatory,5PET,34,9,2690.5454545454545,14953.618810878042,0.015790168565576444,67311.20099829377,8,2,6,0.25
exc_5PET,864691135884866160,excitatory,5PET,35,9,1270.9714285714285,102801.51529645285,0.15794004219862423,111235.14924108118,35,19,16,0.5428571428571428
exc_5PET,864691135884866160,excitatory,5PET,36,20,1125.3333333333333,11220.073613194583,0.018319589673584817,281060.0099704034,5,2,3,0.4
exc_5PET,864691135884866160,excitatory,5PET,37,20,804.0,2819.71471313565,0.005446754155812151,276859.8305203739,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,38,25,1326.6666666666667,7511.2785339071315,0.011295191164765411,462167.7517846327,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,39,25,1107.909090909091,63605.85917116762,0.1046660145962057,490215.0421032629,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,40,10,2708.5714285714284,8936.660973688136,0.0094051508032251,79256.34089057686,7,3,4,0.42857142857142855
exc_5PET,864691135884866160,excitatory,5PET,41,10,1676.5806451612902,43756.93918453965,0.05853226613011607,96666.47999600263,17,7,10,0.4117647058823529
exc_5PET,864691135884866160,excitatory,5PET,42,26,672.1967213114754,89347.65669267715,0.18875375463976188,510597.21939792484,4,2,2,0.5
exc_5PET,864691135884866160,excitatory,5PET,43,26,963.7142857142857,7570.28251771349,0.013356681385947308,469708.532310443,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,44,11,2599.0,4523.071949478637,0.004859493256867071,85986.20735216026,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,45,11,1119.2771084337348,121168.81758610564,0.19837305719738135,144309.08017047375,60,28,32,0.4666666666666667
exc_5PET,864691135884866160,excitatory,5PET,46,3,1400.5454545454545,31504.25332084854,0.04610852336584853,88425.17726301971,13,4,9,0.3076923076923077
exc_5PET,864691135884866160,excitatory,5PET,47,3,1401.3548387096773,42823.61321535513,0.06265704029988578,94084.85721027301,8,0,8,0.0
exc_5PET,864691135884866160,excitatory,5PET,48,12,2464.4,6007.104040225,0.006627812001034801,91251.29534701207,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,49,12,1057.3333333333333,91486.11197712371,0.15410255400466957,133990.79931546142,34,10,24,0.29411764705882354
exc_5PET,864691135884866160,excitatory,5PET,50,13,960.5901639344262,88286.91527399175,0.15602274075934505,178337.97435799244,26,22,4,0.8461538461538461
exc_5PET,864691135884866160,excitatory,5PET,51,13,943.8666666666667,19191.7905891274,0.034215335203255724,143790.41201556026,4,2,2,0.5
exc_5PET,864691135884866160,excitatory,5PET,52,13,2595.076923076923,17668.3691638711,0.018996866658378454,103089.03194906013,6,1,5,0.16666666666666666
exc_5PET,864691135884866160,excitatory,5PET,53,13,1102.741573033708,130305.48099261914,0.21492475344458267,159407.58786343414,40,20,20,0.5
exc_5PET,864691135884866160,excitatory,5PET,54,4,996.0,51697.90062147421,0.08972301635958366,157974.94616466382,5,2,3,0.4
exc_5PET,864691135884866160,excitatory,5PET,55,4,765.1428571428571,8119.656891504154,0.016077815515356846,136185.8242996788,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,56,14,2606.1,28266.444099063585,0.030327475963647942,126056.43858052747,14,7,7,0.5
exc_5PET,864691135884866160,excitatory,5PET,57,14,1024.8181818181818,127832.860464764,0.2187155814099402,175839.64676337768,40,23,17,0.575
exc_5PET,864691135884866160,excitatory,5PET,58,4,1107.0714285714287,40242.20259102727,0.06624522037198924,124298.40521895762,13,5,8,0.38461538461538464
exc_5PET,864691135884866160,excitatory,5PET,59,4,972.0714285714286,38943.43179654008,0.06841412206671676,123649.01982171401,12,8,4,0.6666666666666666
exc_5PET,864691135884866160,excitatory,5PET,60,2,996.6315789473684,140752.87104702357,0.24420275975623926,118989.61797069112,31,15,16,0.4838709677419355
exc_5PET,864691135884866160,excitatory,5PET,61,2,1391.6666666666667,24059.86815541611,0.035325332468201846,60643.11652488739,2,1,1,0.5
exc_5PET,864691135884866160,excitatory,5PET,62,15,2644.6666666666665,43415.410366052136,0.04624013219563087,161897.36581308531,44,20,24,0.45454545454545453
exc_5PET,864691135884866160,excitatory,5PET,63,15,1196.7058823529412,98834.90590197597,0.1564866406791134,189607.11358104725,34,20,14,0.5882352941176471
exc_5PET,864691135884866160,excitatory,5PET,64,19,1354.2,13478.190021723032,0.02006091776296416,218563.8151838503,3,2,1,0.6666666666666666
exc_5PET,864691135884866160,excitatory,5PET,65,19,940.2162162162163,52362.18967774021,0.0935329340989355,238005.81501185888,16,6,10,0.375
