neuron_label,branch_idx,regime,cell_type,subtype,n_synapses,n_unique_partners,mean_syns_per_partner,frac_syn_from_multi,pairwise_compactness_z,clark_evans_z,syn_density,total_length_nm,electrotonic_length
inh_MC,26,1,inhibitory,MC,20,13,1.5384615384615385,0.45,-0.3000767960253584,-0.745374405703004,0.000401370440084892,49829.27989358133,0.1146500124187863
inh_MC,27,2,inhibitory,MC,48,42,1.1428571428571428,0.20833333333333334,-0.521680119131989,1.1172128863563338,0.00029719049986903627,161512.56524401787,0.3558230067050418
inh_MC,29,0,inhibitory,MC,3,3,1.0,0.0,-0.7108307659881149,,0.00033539036704367754,8944.800730097633,0.013514077451359
inh_MC,30,1,inhibitory,MC,5,4,1.25,0.4,-0.9725573115045758,-0.468623939950498,0.00029393373858622627,17010.63656063843,0.0329726758070582
inh_MC,32,1,inhibitory,MC,28,27,1.037037037037037,0.07142857142857142,-0.0516904250875869,-0.5310353950489851,0.0005634500857957058,49693.84281920611,0.1099983437462159
inh_MC,33,0,inhibitory,MC,6,6,1.0,0.0,-0.4437849593833268,-0.7784901070514276,0.0010123546878612578,5926.776525997866,0.0119140713838213
inh_MC,34,0,inhibitory,MC,3,2,1.5,0.6666666666666666,-1.5877109002660283,,0.00047578640605455826,6305.35038795537,0.0123237487894292
inh_MC,35,2,inhibitory,MC,55,49,1.1224489795918366,0.18181818181818182,0.3124057654464133,-0.1105189478003882,0.0005499640452039725,100006.5376630238,0.233596183463841
inh_MC,36,2,inhibitory,MC,54,44,1.2272727272727273,0.35185185185185186,-1.580644253601338,0.2952743266824427,0.0005836592408064855,92519.73793027618,0.2106555814734978
inh_MC,37,2,inhibitory,MC,61,55,1.1090909090909091,0.16393442622950818,0.6153330123801168,0.3288455036309188,0.00048150588439911906,126685.88687368408,0.2888282714391367
inh_MC,38,0,inhibitory,MC,4,4,1.0,0.0,0.1097811137798447,,0.0003765135390492995,10623.787952220897,0.0220038110279548
inh_MC,39,0,inhibitory,MC,6,6,1.0,0.0,-1.5552918212503328,-0.1609273048521879,0.0007996604109347123,7503.184999475817,0.0142391406953505
inh_MC,40,1,inhibitory,MC,3,3,1.0,0.0,1.4857931563605031,,0.0002019815846187421,14852.839211370494,0.0383925480518866
inh_MC,42,2,inhibitory,MC,10,9,1.1111111111111112,0.2,-1.991650790974076,-0.5753795942944239,0.00014753065848870222,67782.52129041904,0.1663514415300513
inh_MC,43,2,inhibitory,MC,22,18,1.2222222222222223,0.36363636363636365,-0.5236106908771914,-2.114376190190813,0.00020070661683593906,109612.72900127238,0.2473342569514983
inh_MC,44,1,inhibitory,MC,8,7,1.1428571428571428,0.25,-0.8530735670574185,-0.729842351396687,0.00018534630671409162,43162.446243617385,0.1081535235763296
inh_MC,45,2,inhibitory,MC,66,45,1.4666666666666666,0.4393939393939394,-1.8296701086579057,-0.8723774658797008,0.00037160301766664053,177608.8913766777,0.3654301095161097
inh_MC,46,2,inhibitory,MC,47,35,1.3428571428571427,0.40425531914893614,0.5824867938797172,-1.2494821566748169,0.0003580091795871775,131281.54997085824,0.2677378070121894
inh_MC,47,1,inhibitory,MC,11,10,1.1,0.18181818181818182,1.2196782096809884,1.0677506050930554,0.000565432298425512,19454.141602151685,0.0369952364183887
inh_MC,48,2,inhibitory,MC,5,5,1.0,0.0,-1.134637804264259,-1.32389319924959,0.00011285782204603384,44303.53084397232,0.1194193846176878
inh_MC,49,2,inhibitory,MC,31,18,1.7222222222222223,0.5483870967741935,-1.555254568638963,-0.1278747058689147,0.00041091514821824137,75441.36577689653,0.1601153816837328
inh_MC,50,2,inhibitory,MC,13,5,2.6,0.6923076923076923,0.5147881640612203,0.9638039814572816,0.00022926731480661221,56702.369506815856,0.1245579355305114
inh_MC,51,1,inhibitory,MC,21,17,1.2352941176470589,0.3333333333333333,-1.715027401791731,-0.5210647463956402,0.00047403675194514124,44300.36260654799,0.0960438924878844
inh_MC,52,1,inhibitory,MC,12,10,1.2,0.3333333333333333,0.3123632557583629,-0.2248200541851983,0.0003088996730669601,38847.564585796,0.0854138969041109
inh_MC,53,2,inhibitory,MC,54,45,1.2,0.3148148148148148,1.433546705932527,-0.4216511132120322,0.00046108707008779386,117114.53975432029,0.2352981934954363
inh_MC,54,2,inhibitory,MC,39,30,1.3,0.3333333333333333,1.22029447509173,1.6417451840537194,0.0006211248919098388,62789.30454724259,0.137915980685404
inh_MC,55,1,inhibitory,MC,7,7,1.0,0.0,0.1576018928751471,0.9437111569162489,0.00020268787527296116,34535.859584955695,0.080006448664682
inh_MC,56,1,inhibitory,MC,5,5,1.0,0.0,-0.497813331567096,0.3975381535038333,0.00030017884183607346,16656.736928615646,0.0430738282994628
inh_MC,57,0,inhibitory,MC,5,5,1.0,0.0,-0.3674595554821749,0.1656087671942397,0.0005583247158140391,8955.362100905715,0.0207541245863701
inh_MC,58,2,inhibitory,MC,35,32,1.09375,0.17142857142857143,-0.158982569615038,0.2137000939265257,0.0004584266648452853,76348.08941973778,0.1818771625387863
inh_MC,59,2,inhibitory,MC,35,30,1.1666666666666667,0.22857142857142856,-0.5803892417001737,2.6587273978394004,0.00046002205805242504,76083.30815304368,0.1823554665703442
inh_MC,60,2,inhibitory,MC,30,25,1.2,0.3333333333333333,0.3893486637619816,0.7940160886890035,0.0004008909701099326,74833.31438414135,0.1937660795268247
inh_MC,61,2,inhibitory,MC,36,33,1.0909090909090908,0.16666666666666666,0.551355363149179,-0.9842174848660744,0.00026371239640427636,136512.3539540071,0.2853771447769828
inh_MC,62,1,inhibitory,MC,8,7,1.1428571428571428,0.25,0.1473895955840866,0.4593229885611615,0.0002941892414486098,27193.380562142254,0.0529183639496814
inh_MC,63,1,inhibitory,MC,3,3,1.0,0.0,-0.0594551657625125,,0.00020099094446667594,14926.045588573252,0.0353000831086108
inh_MC,65,1,inhibitory,MC,18,18,1.0,0.0,-0.6927119695410316,0.5208154480371766,0.00041538856638535294,43332.921164954576,0.0964250925647405
inh_MC,66,1,inhibitory,MC,6,6,1.0,0.0,2.401761246635136,-2.778617599329477,0.00024434969223584307,24554.97260953732,0.0712812131426912
inh_MC,67,2,inhibitory,MC,48,41,1.170731707317073,0.2916666666666667,1.1784928045090413,1.1000551073473488,0.00043172368700130997,111182.22475445124,0.248461979948986
inh_MC,68,2,inhibitory,MC,28,26,1.0769230769230769,0.14285714285714285,-0.7185108276285623,0.4920912262604309,0.00037037780680016663,75598.4821064268,0.1645080711113774
inh_MC,69,1,inhibitory,MC,7,7,1.0,0.0,0.2578015525942808,1.1598393610799211,0.00020514218279531313,34122.67484247481,0.0897137128062046
inh_MC,71,0,inhibitory,MC,7,6,1.1666666666666667,0.2857142857142857,0.4886672307328286,0.9029120711520492,0.0009298264225693089,7528.286817939101,0.0146426671558465
inh_MC,72,2,inhibitory,MC,62,46,1.3478260869565217,0.41935483870967744,0.3259396507744061,0.2346636350732114,0.0004933197848099603,125679.12722957994,0.2703020418666038
inh_MC,73,2,inhibitory,MC,21,19,1.105263157894737,0.19047619047619047,0.5030755325904973,0.534221074888405,0.00034082904339481006,61614.46744922494,0.1319252730523431
inh_MC,74,2,inhibitory,MC,21,18,1.1666666666666667,0.2857142857142857,1.1549602871414113,0.4364049259376925,0.00034919283725981406,60138.69060084735,0.1402595568480924
inh_MC,75,2,inhibitory,MC,39,36,1.0833333333333333,0.15384615384615385,1.4299562411704292,-0.4042220687518587,0.0005259130751892633,74156.74156031366,0.1755621696688155
inh_MC,76,1,inhibitory,MC,8,8,1.0,0.0,1.3033061482238588,1.1354132354425812,0.0005776995919547274,13848.02778366327,0.0391918972747099
inh_MC,77,2,inhibitory,MC,16,14,1.1428571428571428,0.25,0.085958554548707,1.7648638049201666,0.0002726856449474935,58675.6226316235,0.1235299078680257
inh_MC,78,2,inhibitory,MC,33,30,1.1,0.18181818181818182,-1.1345044240260305,0.337867554577729,0.00029767814637562105,110857.98672758264,0.2505484822333403
inh_MC_2,0,0,inhibitory,MC,6,5,1.2,0.3333333333333333,-0.1325869465535373,-1.134584042142303,0.0004432087651431392,13537.638404019905,0.0146117715561226
inh_MC_2,1,1,inhibitory,MC,17,15,1.1333333333333333,0.23529411764705882,-0.5592207294242177,-1.0429585401550103,0.00048057964199469907,35373.949527781944,0.0428249677829242
inh_MC_2,2,0,inhibitory,MC,6,4,1.5,0.6666666666666666,-1.7928805101863672,0.1362239063850149,0.0003054921132429272,19640.44156920281,0.0204765758281226
inh_MC_2,3,0,inhibitory,MC,8,5,1.6,0.75,-2.7050821172431334,-0.4807399947562085,0.0006309188447426731,12679.91924264504,0.0084891987691312
inh_MC_2,4,0,inhibitory,MC,11,5,2.2,0.8181818181818182,-4.505276022596541,-1.8365037670578197,0.0004904005512653334,22430.643627169175,0.0261829369728843
inh_MC_2,5,2,inhibitory,MC,31,23,1.3478260869565217,0.41935483870967744,-2.049919091505118,-0.2533617246539321,0.00042182044344040234,73490.98528075463,0.1309274482757181
inh_MC_2,6,0,inhibitory,MC,15,14,1.0714285714285714,0.13333333333333333,-0.9752836881099138,0.0262625780192802,0.0010035032768620632,14947.634298619065,0.0190553637327075
inh_MC_2,7,1,inhibitory,MC,28,22,1.2727272727272727,0.42857142857142855,0.7181227342912209,0.0680704183246367,0.0006824342058288022,41029.59634913754,0.058331152778658
inh_MC_2,8,2,inhibitory,MC,54,46,1.173913043478261,0.25925925925925924,-0.771343680315473,1.0886009391828069,0.0002914022061547551,185310.88255152808,0.2855203742854427
inh_MC_2,9,1,inhibitory,MC,8,7,1.1428571428571428,0.25,-2.2409647263981185,-2.0031839978987054,0.00040992155956452237,19515.928873072084,0.0349231305814917
inh_MC_2,10,2,inhibitory,MC,47,39,1.205128205128205,0.2765957446808511,0.1581353275712794,-0.7207747526635182,0.00036511669276483646,128725.96879669826,0.2490222149782327
inh_MC_2,11,2,inhibitory,MC,89,78,1.141025641025641,0.2247191011235955,-2.055243062565234,-0.0491656936719259,0.00036602846346039215,243150.48933245233,0.5008798488185561
inh_MC_2,14,1,inhibitory,MC,27,25,1.08,0.14814814814814814,0.8218741681397216,1.0539665244163523,0.0005142897324099794,52499.589819686014,0.1095164091234783
inh_MC_2,15,2,inhibitory,MC,69,54,1.2777777777777777,0.391304347826087,-1.0543261950304834,0.5089619713499236,0.0005123000765378183,134686.68688536956,0.2662893994047151
inh_MC_2,16,2,inhibitory,MC,49,41,1.1951219512195121,0.2653061224489796,1.0341317165864288,-0.8941684391005721,0.0004051816623530158,120933.40975858032,0.2515013457868458
inh_MC_2,17,2,inhibitory,MC,53,46,1.1521739130434783,0.22641509433962265,0.5360186867241401,0.6763060289082343,0.0004211429832752549,125847.99487294254,0.2380271257208943
inh_MC_2,18,2,inhibitory,MC,46,36,1.2777777777777777,0.3695652173913043,-0.5016626175077136,0.2828406263876835,0.0004694528759424489,97986.40578706184,0.1956809680591441
inh_MC_2,19,2,inhibitory,MC,36,33,1.0909090909090908,0.16666666666666666,1.7027226990306372,0.9842199268367084,0.0003685760246373396,97673.20062508732,0.1837187190667153
inh_MC_2,20,2,inhibitory,MC,36,33,1.0909090909090908,0.16666666666666666,-1.4458494952724117,1.183314611153936,0.0002955671388070066,121799.73776958523,0.2537949181581084
inh_MC_2,21,2,inhibitory,MC,42,35,1.2,0.2857142857142857,-0.7257324949272053,-0.7312086689433495,0.0004764382370408098,88154.13359948783,0.1680185005383131
inh_MC_2,22,2,inhibitory,MC,27,25,1.08,0.14814814814814814,-0.2907464606351569,-0.2306067619127689,0.0003812876934781768,70812.67101411276,0.1369431200792496
inh_MC_2,23,1,inhibitory,MC,14,14,1.0,0.0,-0.1854972055816599,-1.185523058463229,0.0003015698627423589,46423.73701632336,0.087186171813167
inh_MC_2,24,2,inhibitory,MC,14,12,1.1666666666666667,0.2857142857142857,0.1168442949099572,0.6799204609843591,0.0002329017599421381,60111.18165649821,0.1365872086628331
inh_MC_2,25,2,inhibitory,MC,57,54,1.0555555555555556,0.10526315789473684,-0.7032143457519342,-0.481960948093159,0.00027125985450809914,210130.6148060996,0.4216571866592622
inh_MC_2,26,1,inhibitory,MC,13,12,1.0833333333333333,0.15384615384615385,0.6907151861877998,-0.121527143845478,0.0004125611110370984,31510.48330105697,0.0523889772682985
inh_MC_2,27,1,inhibitory,MC,5,4,1.25,0.4,0.8270435152480172,-0.7065805048888274,0.00027687369819422224,18058.7756533399,0.0293606534286611
inh_MC_2,28,1,inhibitory,MC,9,9,1.0,0.0,-0.0942266155946976,0.4258906392873252,0.00023048587738561303,39047.94559253018,0.0745648755973591
inh_MC_2,29,2,inhibitory,MC,20,19,1.0526315789473684,0.1,-0.0063701884742801,0.7051521190521569,0.00017659893738134692,113250.96456731274,0.2380337719700099
inh_MC_2,30,1,inhibitory,MC,8,8,1.0,0.0,-0.2442166214177329,0.7649723704064385,0.00020813453672421022,38436.677189237664,0.089873846643087
inh_MC_2,31,2,inhibitory,MC,43,36,1.1944444444444444,0.2558139534883721,-1.0146127412112884,-0.0914459150125443,0.00046859930549312135,91762.83339718096,0.1972008030089059
inh_MC_2,33,1,inhibitory,MC,16,10,1.6,0.6875,0.4572700690110145,-0.3565755767981918,0.000335091282473559,47748.18336631156,0.1007819782050798
inh_MC_2,34,1,inhibitory,MC,12,9,1.3333333333333333,0.5,1.2644005250772157,1.8534649643832863,0.0005043041456581153,23795.16429384105,0.0512429931395237
inh_MC_2,35,0,inhibitory,MC,3,3,1.0,0.0,-0.7774853017561769,,0.0006740638243605344,4450.617124937711,0.0081757947762363
inh_MC_2,36,2,inhibitory,MC,27,21,1.2857142857142858,0.37037037037037035,-0.7687189554747439,0.9546166431487813,0.0002361640662468969,114327.29978392624,0.2323950778204407
inh_MC_2,37,2,inhibitory,MC,17,16,1.0625,0.11764705882352941,0.7542838535510631,-0.4202024287811061,0.000217763165763354,78066.46243595722,0.1535622342660598
inh_MC_2,39,2,inhibitory,MC,16,16,1.0,0.0,0.1258456383074251,-0.5115452429130409,0.00010699941057708078,149533.53400459938,0.288891915240189
inh_MC_2,40,2,inhibitory,MC,15,15,1.0,0.0,-0.3617272880151389,1.242836336941814,0.00015115714955010777,99234.47249862026,0.195056617098583
inh_MC_2,41,2,inhibitory,MC,14,14,1.0,0.0,1.832714279887094,-0.3528626351922086,0.0002236555827741362,62596.24654278461,0.1374821152190662
inh_MC_2,42,1,inhibitory,MC,5,4,1.25,0.4,0.8752392860401506,-1.1800693055487608,0.000369104957520452,13546.282427601778,0.0323566054914189
inh_MC_2,43,2,inhibitory,MC,58,49,1.183673469387755,0.25862068965517243,-1.2364353196630102,0.6595766661771034,0.0003492581267123047,166066.2861190242,0.3407437496794402
inh_MC_2,44,1,inhibitory,MC,12,12,1.0,0.0,-1.1753418867511782,1.8476639212368555,0.0002954639503279949,40614.09179251406,0.0757979642538892
inh_MC_2,45,2,inhibitory,MC,15,13,1.1538461538461537,0.26666666666666666,-2.023992237657349,1.4415086736855405,0.00025464535724322584,58905.45251792151,0.1321578589398652
inh_MC_2,46,2,inhibitory,MC,16,14,1.1428571428571428,0.25,-0.3703357874002081,-0.6477918845125183,0.00027164839038843505,58899.66797565523,0.1338876230775013
inh_MC_2,47,2,inhibitory,MC,19,19,1.0,0.0,0.6647715054894486,0.8922617149180091,0.00017127911947289415,110930.04248545808,0.2186344849394609
inh_MC_2,48,1,inhibitory,MC,4,4,1.0,0.0,0.2448808122851784,,0.00014638643488241364,27324.936242986176,0.0683265767940548
inh_MC_2,49,1,inhibitory,MC,4,4,1.0,0.0,-0.4965924077779465,,0.00022162511966195884,18048.495613228024,0.0305343809394384
inh_MC_2,51,2,inhibitory,MC,15,13,1.1538461538461537,0.26666666666666666,0.4317446914292397,1.993271451665338,0.0002345184783570606,63960.8448130987,0.1382047249327709
inh_MC_2,52,1,inhibitory,MC,11,10,1.1,0.18181818181818182,-0.8982324316838527,0.0583810352719088,0.0003995980566002282,27527.66140453176,0.0594797643931633
inh_MC_2,53,1,inhibitory,MC,14,12,1.1666666666666667,0.2857142857142857,-2.032982320415865,-0.6948620749057776,0.00035132520648953753,39849.11911072034,0.0886735788013342
inh_MC_2,54,1,inhibitory,MC,17,15,1.1333333333333333,0.23529411764705882,0.1343161978049222,-0.0565515017715879,0.0005823518156394278,29191.975612429127,0.0647669513260018
inh_MC_2,57,1,inhibitory,MC,16,16,1.0,0.0,-0.3367753735442611,0.7013954753147547,0.000323487693068233,49460.92337622604,0.086707902290013
inh_MC_2,58,1,inhibitory,MC,5,4,1.25,0.4,-0.3119021612968609,1.3586059919843947,0.00042759227737902613,11693.382375023351,0.0284950292961304
inh_BPC,0,0,inhibitory_BPC,BPC,4,4,1.0,0.0,0.3123508885738259,,0.0006654682657140645,6010.805031713868,0.0092310204480569
inh_BPC,1,1,inhibitory_BPC,BPC,55,34,1.6176470588235294,0.5818181818181818,-0.8546279176913779,1.0398127955085943,0.0013429952964944614,40953.23352476598,0.0759519742313796
inh_BPC,2,2,inhibitory_BPC,BPC,22,22,1.0,0.0,1.0660160617363577,1.4456836586018655,0.0003878792844507287,56718.677387357624,0.1172514349331973
inh_BPC,3,1,inhibitory_BPC,BPC,13,12,1.0833333333333333,0.15384615384615385,-1.066832181957471,-0.7795684569893293,0.0005394462433328044,24098.78678491384,0.054016722592343
inh_BPC,4,2,inhibitory_BPC,BPC,66,48,1.375,0.3787878787878788,-0.0731236579960313,1.1242707609453304,0.0007763337821900569,85014.97875541673,0.1656369575240206
inh_BPC,5,1,inhibitory_BPC,BPC,22,18,1.2222222222222223,0.3181818181818182,0.7347937591399059,-1.0359936080889431,0.0005055851399936641,43513.937138808506,0.0768915016780839
inh_BPC,6,0,inhibitory_BPC,BPC,5,4,1.25,0.4,-0.3701777790676873,-0.7314690990418241,0.0005602977083899205,8923.827324527298,0.014472732708227
inh_BPC,7,1,inhibitory_BPC,BPC,24,21,1.1428571428571428,0.25,1.1050193889455415,0.5229710231885095,0.0005314035268969185,45163.418730292906,0.0838362549526015
inh_BPC,8,2,inhibitory_BPC,BPC,8,5,1.6,0.625,-1.7723223307945262,-2.308179194151335,0.00011985243040167665,66748.75071943544,0.1473556298692793
inh_BPC,9,1,inhibitory_BPC,BPC,11,8,1.375,0.36363636363636365,-0.7039775557768159,0.0538231301280575,0.0002922034735311579,37645.00081764792,0.0779696929065277
inh_BPC,11,1,inhibitory_BPC,BPC,18,15,1.2,0.3333333333333333,0.0469028504876086,0.130015039825029,0.0004447807086995718,40469.38108585582,0.0713128221142897
inh_BPC,12,1,inhibitory_BPC,BPC,6,6,1.0,0.0,-1.0938791132799768,-0.6678813160242738,0.00028593865592466496,20983.521729852415,0.0421500913221883
inh_BPC,13,2,inhibitory_BPC,BPC,10,8,1.25,0.4,1.3718877322135752,-0.8522173144142176,0.00012155622830338949,82266.45511771904,0.1820560194395321
inh_BPC,15,1,inhibitory_BPC,BPC,14,13,1.0769230769230769,0.14285714285714285,-1.3415870935305323,-0.1469659210262797,0.0004885919697418887,28653.766060452977,0.0605164064527587
inh_BPC,16,1,inhibitory_BPC,BPC,19,12,1.5833333333333333,0.5263157894736842,-2.662260023730299,-1.1364089942480682,0.00037275065954975133,50972.41148533516,0.0983221406166606
inh_BPC,17,2,inhibitory_BPC,BPC,20,16,1.25,0.4,0.2710989270430464,-0.0306597308142979,0.00013960690518567342,143259.38945069042,0.3213942170026381
inh_BPC,18,1,inhibitory_BPC,BPC,15,13,1.1538461538461537,0.26666666666666666,0.0926131682058014,1.0099016590683982,0.0009146517929765269,16399.68359017359,0.0338820688824827
inh_BPC,19,0,inhibitory_BPC,BPC,6,6,1.0,0.0,-0.9240418786647632,-1.0393952640800332,0.0007328165792038134,8187.587686019396,0.0146558966233668
inh_BPC,20,2,inhibitory_BPC,BPC,61,55,1.1090909090909091,0.18032786885245902,1.313209740801193,-1.0554581407176045,0.0004257202754497608,143286.5745836402,0.3266956156300619
inh_BPC,21,1,inhibitory_BPC,BPC,17,16,1.0625,0.11764705882352941,-0.5518355620553435,-0.0396132441035076,0.000613180129127869,27724.316546557428,0.0545963042934599
inh_BPC,22,2,inhibitory_BPC,BPC,3,3,1.0,0.0,-1.8342024645899788,,4.8951721609543454e-05,61284.87214257916,0.1310480215997195
inh_BPC,24,2,inhibitory_BPC,BPC,20,17,1.1764705882352942,0.25,-0.0974828574992813,-0.6412194500439584,0.00021921768072683442,91233.5169941053,0.2241417489465509
inh_BPC,25,2,inhibitory_BPC,BPC,25,23,1.0869565217391304,0.16,0.1591608985753755,1.066373010103463,0.0003288812727267268,76015.27381819925,0.1767349259854274
inh_BPC,26,1,inhibitory_BPC,BPC,9,8,1.125,0.2222222222222222,-0.0407214336877007,1.862958890778795,0.0003530456701531308,25492.45256597063,0.0611916776101259
inh_BPC,27,1,inhibitory_BPC,BPC,3,3,1.0,0.0,-1.7390432101823443,,0.00016154408073572598,18570.78257734355,0.0422791815492641
inh_BPC,28,1,inhibitory_BPC,BPC,16,16,1.0,0.0,-2.0122163547378458,0.5490214717912378,0.000635112842708616,25192.37358161982,0.0520953165371664
inh_BPC,29,0,inhibitory_BPC,BPC,3,3,1.0,0.0,-1.1975263856099552,,0.0005861407088644232,5118.2249494530715,0.0095594030111603
inh_BPC,30,1,inhibitory_BPC,BPC,3,3,1.0,0.0,0.7412405312212202,,0.00011797767521905245,25428.539716771127,0.0545872924615517
inh_BPC,31,1,inhibitory_BPC,BPC,3,3,1.0,0.0,-1.86865327590865,,6.386638620221076e-05,46973.06640306124,0.1029952614506161
inh_BPC,32,2,inhibitory_BPC,BPC,5,5,1.0,0.0,-1.1515635485537887,-0.4448951310749772,8.676194869049326e-05,57628.94996557244,0.1273846647176071
inh_BPC,34,0,inhibitory_BPC,BPC,3,2,1.5,0.6666666666666666,-1.62345217130389,,0.00028451581840519414,10544.229198980916,0.0219188376912549
inh_BPC,35,1,inhibitory_BPC,BPC,15,15,1.0,0.0,0.2996679028653187,1.5242190146472174,0.00051408422402144,29178.098255305384,0.0694005074529788
inh_BPC,36,2,inhibitory_BPC,BPC,15,12,1.25,0.26666666666666666,2.1005728940277284,1.6050815951602346,0.00021371461244234968,70187.05847287961,0.1671370490338891
inh_BPC,37,2,inhibitory_BPC,BPC,21,18,1.1666666666666667,0.23809523809523808,1.722600473721243,1.7519756082885218,0.00037991239323493544,55275.90142871105,0.1250027987473234
inh_BPC,38,1,inhibitory_BPC,BPC,4,4,1.0,0.0,-0.7782135336024906,,0.000141982567683072,28172.472615994982,0.0612589825824762
inh_BPC,39,1,inhibitory_BPC,BPC,8,8,1.0,0.0,0.8873934669040523,0.5175920747637911,0.00017637672721792144,45357.45801721129,0.1100282219380558
inh_BPC,40,2,inhibitory_BPC,BPC,3,3,1.0,0.0,-0.95289831341667,,3.776158155454322e-05,79445.82500250338,0.1772419146859208
inh_BPC,43,1,inhibitory_BPC,BPC,3,2,1.5,0.6666666666666666,-1.1310009935188765,,0.00025503788560560643,11762.958247855126,0.0292253047318843
inh_BPC,44,1,inhibitory_BPC,BPC,9,7,1.2857142857142858,0.4444444444444444,0.5948702367343246,0.5199233739837432,0.00028921697596543354,31118.505301969744,0.068871957189362
inh_BPC,45,0,inhibitory_BPC,BPC,3,3,1.0,0.0,0.8550272271784998,,0.0002813166166442992,10664.140767032057,0.0256693453475938
inh_BPC,46,2,inhibitory_BPC,BPC,8,8,1.0,0.0,-1.3927550635616923,-0.385947724144487,0.00013141282647083518,60876.858179254385,0.1480772990196991
inh_BPC,47,1,inhibitory_BPC,BPC,4,4,1.0,0.0,-1.5511844088366686,,0.00019913882043141252,20086.490375580393,0.0483579135507792
inh_BPC,50,2,inhibitory_BPC,BPC,20,19,1.0526315789473684,0.1,0.7806766365644466,-0.6321640528180618,0.00023217888900209312,86140.47593198578,0.2067305269657456
inh_BPC,51,1,inhibitory_BPC,BPC,13,11,1.1818181818181819,0.3076923076923077,0.4646605700546393,0.6956235957510758,0.0005409723650997613,24030.80238230405,0.0504747809687298
inh_BPC,52,1,inhibitory_BPC,BPC,9,8,1.125,0.2222222222222222,-1.8438372582908644,-1.2235626591649322,0.00027244232810302605,33034.51436003213,0.0655243074052905
inh_BPC,53,1,inhibitory_BPC,BPC,4,4,1.0,0.0,-2.1159577771055686,,0.00012698402132159964,31500.0262109325,0.0622081083279827
inh_BPC,54,2,inhibitory_BPC,BPC,9,7,1.2857142857142858,0.3333333333333333,-0.6180255996954864,-1.5121237751788832,0.0001306731687517267,68874.12378511771,0.1455507997489932
inh_BPC_2,0,0,inhibitory_BPC,BPC,5,4,1.25,0.4,0.0330999134375612,-1.2853310956904949,0.0003042627063890581,16433.167440529312,0.0272626870791492
inh_BPC_2,1,2,inhibitory_BPC,BPC,20,19,1.0526315789473684,0.1,-1.379163541264841,-0.3221232022633714,0.00018554893658240005,107788.27606548012,0.2525221551121239
inh_BPC_2,3,2,inhibitory_BPC,BPC,34,32,1.0625,0.11764705882352941,1.4948784832448756,1.5379677776765752,0.00024452666441997646,139044.1409759908,0.3291771226397758
inh_BPC_2,4,2,inhibitory_BPC,BPC,60,34,1.7647058823529411,0.65,-7.483149195744454,0.1583251214434528,0.0007290729613966521,82296.29018892803,0.1594515240302332
inh_BPC_2,5,1,inhibitory_BPC,BPC,15,15,1.0,0.0,0.1563381299536408,-0.0283410370149188,0.00033147077110638127,45252.85879636712,0.0686879111288566
inh_BPC_2,6,2,inhibitory_BPC,BPC,26,26,1.0,0.0,1.7105364000805994,-0.691106952467991,0.00033436668428554555,77758.94316610886,0.1612808970304639
inh_BPC_2,7,2,inhibitory_BPC,BPC,22,21,1.0476190476190477,0.09090909090909091,0.893280653140798,0.945287507879602,0.0003333395286839399,65998.7733433786,0.135358498706625
inh_BPC_2,8,1,inhibitory_BPC,BPC,7,7,1.0,0.0,-1.430991913705242,0.7691140996126377,0.00023451274086780423,29849.12450426703,0.0517593876294371
inh_BPC_2,9,1,inhibitory_BPC,BPC,3,3,1.0,0.0,0.1686644906836695,,0.00016850157626467285,17803.987751947006,0.0329370166043241
inh_BPC_2,10,2,inhibitory_BPC,BPC,16,14,1.1428571428571428,0.1875,0.3646358853810265,0.5661639794891925,0.00029791647557491616,53706.32815497486,0.1185471252228167
inh_BPC_2,11,1,inhibitory_BPC,BPC,12,11,1.0909090909090908,0.16666666666666666,0.0328714645280196,-0.5619964624371478,0.00024471675288400256,49036.283207337605,0.1138109354092314
inh_BPC_2,12,1,inhibitory_BPC,BPC,11,11,1.0,0.0,0.387918434886681,-1.1519033222293655,0.0002861908807332425,38435.885769026514,0.0814218189678569
inh_BPC_2,13,1,inhibitory_BPC,BPC,5,5,1.0,0.0,0.1314705415295983,0.5705709765005805,0.00016717869182667692,29908.11774734885,0.0679134924661126
inh_BPC_2,14,2,inhibitory_BPC,BPC,6,6,1.0,0.0,-1.2233424486900104,-0.3070553126937277,5.6338568578852045e-05,106498.97843255172,0.2344609333605942
inh_BPC_2,15,1,inhibitory_BPC,BPC,8,8,1.0,0.0,1.6363940509318815,-0.1561180351861444,0.00017083898030681747,46827.7203811006,0.102576989549513
inh_BPC_2,16,2,inhibitory_BPC,BPC,24,23,1.0434782608695652,0.08333333333333333,-1.094761392731985,-0.170976959994621,0.00023009009112820547,104306.96898906122,0.214375854058922
inh_BPC_2,20,2,inhibitory_BPC,BPC,18,17,1.0588235294117647,0.1111111111111111,-0.3769855477941159,0.7113967436437516,0.0002184729793228597,82390.051418668,0.1734321515591227
inh_BPC_2,21,2,inhibitory_BPC,BPC,22,19,1.1578947368421053,0.2727272727272727,-0.3975786638677227,-1.3320995152946322,0.00031901275649576054,68962.75948856097,0.1653255617196397
inh_BPC_2,22,2,inhibitory_BPC,BPC,14,12,1.1666666666666667,0.21428571428571427,2.3734682416679806,-2.251967013639858,0.00019946535665890517,70187.62673630909,0.15135097558431
